Thread,Index,Word,Label
279,1102,ไต้หวัน,LOCATION
279,1140,ไต้หวัน,LOCATION
279,1148,ไทเป,LOCATION
279,1173,ไต้หวัน,LOCATION
279,1199,Singapore,LOCATION
279,1210,Chiang Mai,LOCATION
279,1241,Chiang Mai,LOCATION
279,1269,Chiang Mai,LOCATION
279,1286,Hongkong,LOCATION
279,1290,Macau,LOCATION
279,1332,เมืองกาญ,LOCATION
279,1439,Singapore,LOCATION
279,1462,Singapore,LOCATION
279,1485,Singapore,LOCATION
279,1508,บางแสน,LOCATION
279,1535,อุทยานแห่งชาติรามคำแหง (เขาหลวง),LOCATION
280,56,ชุมแสงงงงงงงงงง จ.นครสวรรค์,LOCATION
280,311,ชุมแสง,LOCATION
280,325,ชุมแสง,LOCATION
280,335,แม่น้ำน่าน,LOCATION
280,339,จังหวัดนครสววรค์,LOCATION
280,412,ชุมแสง,LOCATION
280,435,ตลาด 100 ปี ชุมแสง,LOCATION
280,513,บ้านอัศวรุ่งเรืองพานิช,LOCATION
280,549,ชุมแสง,LOCATION
280,640,ประเทศไทย,LOCATION
280,788,ตรอกเรณู,LOCATION
280,886,ตรอกเรณู,LOCATION
280,1041,ศาลเจ้าพ่อเจ้าแม่ชุมแสง,LOCATION
280,1226,พระบรมราชานุสาวรีย์พระเจ้าตากสิน,LOCATION
280,1241,สะพานหิรัญนฤมิต,LOCATION
280,1271,แม่น้ำน่าน,LOCATION
280,1317,อำเภอชุมแสง,LOCATION
280,1324,วัดเกยไชยเหนือ,LOCATION
280,1359,วัดเกยไชยเหนือ,LOCATION
280,1371,แม่น้ำยม,LOCATION
280,1374,แม่น้ำน่าน,LOCATION
280,1392,ศาลเจ้าพ่อเจ้าแม่ชุมแสง,LOCATION
280,1488,นนหน้าสถานีรถไฟชุมแสง,LOCATION
280,1805,กรุงเทพ,LOCATION
280,2085,ประเทศไทย,LOCATION
280,2125,ชุมแสง,LOCATION
280,2177,สถานีรถไฟหัวลำโพง,LOCATION
280,2181,สถานีรถไฟชุมแสง,LOCATION
280,2184,ตลาด 100 ปีชุมแสง,LOCATION
280,2191,ตรอกเรณู,LOCATION
280,2194,สะพานหิรัญนฤมิต,LOCATION
280,2198,พระบรมราชานุสาวรีย์พระเจ้าตากสิน,LOCATION
280,2201,วัดเกยไชยเหนือ,LOCATION
280,2206,ศาลเจ้าพ่อ-เจ้าแม่ชุมแสง,LOCATION
280,2263,ชุมแสน,LOCATION
281,26,ไทย,LOCATION
281,95,ประจวบ,LOCATION
281,97,ชุมพร,LOCATION
281,99,สุราษฎร์ธานี,LOCATION
281,101,กระบี่,LOCATION
281,383,รร.ตชด บ้านป่าหมาก,LOCATION
281,498,บ้านป่าหมาก,LOCATION
281,829,ชุมพร,LOCATION
281,1314,ชุมพร,LOCATION
281,1349,น้ำตกคลองเพรา,LOCATION
281,1355,อุทยานแห่งชาติน้ำหงาว,LOCATION
281,1380,อุทยานเขาสามร้อยยอด,LOCATION
281,1940,ชุมพร,LOCATION
281,2040,สุราษฯ,LOCATION
281,2429,เขื่อนรัชชประภา,LOCATION
281,3208,เขาสก,LOCATION
281,3326,เขาสก,LOCATION
281,3462,อุทยานเขาสก,LOCATION
281,3470,เขื่อนเชี่ยวหลาน,LOCATION
281,3533,อุทยานเขาสก,LOCATION
281,3837,เขาสก,LOCATION
281,4724,เขาสก,LOCATION
281,4740,เขาสก,LOCATION
281,4760,เขาสก,LOCATION
281,4781,เขาสก,LOCATION
281,4808,ทับเบิก,LOCATION
281,5179,ป่าต้นน้ำบ้านราด,LOCATION
281,5186,ป่าน้ำราด,LOCATION
281,5602,กระบี่,LOCATION
281,5639,กระบี่,LOCATION
281,5664,หินพัด,LOCATION
281,5676,หินพัด,LOCATION
281,5727,หินพัด,LOCATION
281,6152,กทม,LOCATION
282,3,อุทัยธานี,LOCATION
282,27,มหาวิทยาลัยเทคโนโลยีพระจอมเกล้าธนบุรี (มจธ.) KMUTT,LOCATION
282,72,อุทัยธานี,LOCATION
282,99,จังหวัดอุทัยธานี,LOCATION
282,162,อุทัย,LOCATION
282,177,วัดเขาสะแกกรัง,LOCATION
282,184,วัดสังกัสรัตนคีรี,LOCATION
282,194,วัดเขาสะแกกรัง,LOCATION
282,235,เมืองอุทัย,LOCATION
282,239,เมืองอุทัย,LOCATION
282,248,ยอดเขาสะแกกรัง,LOCATION
282,271,เมืองอุทัยธานี,LOCATION
282,280,อุทัย,LOCATION
282,310,วัดท่าซุง,LOCATION
282,328,วัดจันทาราม (ท่าซุง),LOCATION
282,341,วัดท่าซุง,LOCATION
282,355,ปราสาททองคำ,LOCATION
282,360,ปราสาททองคำ,LOCATION
282,486,ปราสาทแก้ว,LOCATION
282,491,ปราสาทแก้ว,LOCATION
282,626,ตรอกโรงยา,LOCATION
282,689,จังหวัดอุทัยธานี,LOCATION
282,815,อุทัย,LOCATION
282,850,เขตรักษาพันธุ์สัตว์ป่าห้วยขาแข้ง,LOCATION
282,857,เขตรักษาพันธุ์สัตว์ป่าห้วยขาแข้ง,LOCATION
282,902,เขตรักษาพันธุ์สัตว์ป่าห้วยขาแข้ง,LOCATION
282,1121,หอส่องสัตว์ริมห้วยทับเสลา,LOCATION
282,1604,อนุสรณ์ สืบ นาคะเสถียร,LOCATION
282,1612,อาคารอนุสรณ์สถานสืบ นาคะเสถียร,LOCATION
282,1769,เขาดินแดง,LOCATION
282,1920,เขตรักษาพันธุ์สัตว์ป่า,LOCATION
282,1934,ประเทศไทย,LOCATION
282,1939,จังหวัดอุทัยธานี,LOCATION
282,1947,เขตรักษาพันธุ์สัตว์ป่าทุ่งใหญ่นเรศวร,LOCATION
282,1956,จังหวัดตาก,LOCATION
282,1959,จังหวัดกาญจนบุรี,LOCATION
282,1975,ประเทศไทย,LOCATION
282,2087,หุบป่าตาด,LOCATION
282,2091,หุบป่าตาด,LOCATION
282,2099,ตำบลทุ่งนางาม อำเภอลานสัก อุทัยธานี,LOCATION
282,2138,หุบป่าตาด,LOCATION
282,2211,ถ้ำหุบป่าตาด,LOCATION
282,2230,วัดถ้ำทอง,LOCATION
282,2285,หุบป่าตาด,LOCATION
282,2375,หุบป่าตาด,LOCATION
282,2428,จังหวัดอุทัยธานี,LOCATION
282,2455,วัดถ้ำเขาวง,LOCATION
282,2539,อยุธยา,LOCATION
282,2541,อ่างทอง,LOCATION
282,2546,ลำพูน,LOCATION
282,2564,อยุธยา,LOCATION
282,2734,วัดถ้ำพุหวาย,LOCATION
282,2742,ถ้ำพุหวาย,LOCATION
282,2764,ถ้ำพุหวาย,LOCATION
282,2769,วนอุทยานถ้ำเขาวง อำเภอบ้านไร่ จังหวัดอุทัยธานี,LOCATION
282,2782,อุทัยธานี,LOCATION
282,2791,อุทัยธานี,LOCATION
282,2819,จังหวัดอุทัยธานี,LOCATION
282,2839,เมืองไทย,LOCATION
282,2848,อุทัยธานี,LOCATION
282,2857,ถ้ำพุหวาย,LOCATION
282,2862,เขตวนอุทยานถ้ำเขาวง อำเภอบ้านไร่ จังหวัดอุทัยธานี,LOCATION
282,3187,จังหวัดอุทัย,LOCATION
282,3211,อุทัยธานี,LOCATION
283,0,ระนอง,LOCATION
283,39,จังหวัดระนองงง,LOCATION
283,65,พม่า,LOCATION
283,77,นาคินโย,LOCATION
283,81,นาวโอพี,LOCATION
283,85,ฮอร์สชู,LOCATION
283,88,หัวใจมรกต,LOCATION
283,93,ค็อกเบิร์น,LOCATION
283,172,ระนอง,LOCATION
283,202,จังหวัดระนอง,LOCATION
283,446,ระนอง,LOCATION
283,506,ระนอง,LOCATION
283,641,ภูเขาหญ้า,LOCATION
283,644,ภูเขาหญ้า,LOCATION
283,656,เมืองระนอง,LOCATION
283,694,เมืองไทย,LOCATION
283,746,ระนอง,LOCATION
283,752,เกาะพม่า,LOCATION
283,795,นาคินโย,LOCATION
283,807,พม่า,LOCATION
283,861,เกาะหัวใจมรกต,LOCATION
283,894,ถ้ำลอด,LOCATION
283,926,เกาะฮอร์สชู,LOCATION
283,957,นาคินโย,LOCATION
283,963,นาคินโย,LOCATION
283,1009,เขาฝาชี,LOCATION
283,1041,เขาฝาชี,LOCATION
283,1060,พม่า,LOCATION
283,1076,อุทยานแห่งชาติแหลมสน,LOCATION
283,1082,เกาะเปียกน้อย,LOCATION
283,1113,ระนอง,LOCATION
283,1141,ระนอง,LOCATION
283,1202,บ้านเทียนสือ,LOCATION
283,1206,บ้านเทียนสือ,LOCATION
283,1249,ระนอง,LOCATION
283,1435,ไทย,LOCATION
283,1436,พม่า,LOCATION
283,1484,พังงา,LOCATION
283,1495,ระนอง,LOCATION
283,1586,จังหวัดระนอง,LOCATION
284,28,ด่านเจดีย์สามองค์ จังหวัดกาญจนบุรี,LOCATION
284,34,ประเทศพม่า,LOCATION
284,37,เมียนมาร์,LOCATION
284,49,กรุงเทพ,LOCATION
284,51,กาญจนบุรี,LOCATION
284,63,สถานีขนส่งผู้โดยสาร(หมอชิต),LOCATION
284,76,กาญจนบุรี,LOCATION
284,88,กาญจนบุรี,LOCATION
284,111,กาญจนบุรี,LOCATION
284,204,ด่านเจดีย์สามองค์,LOCATION
284,273,ด่านเจดีย์สามองค์,LOCATION
284,348,วัดเสาร้อยต้น เมืองพญาตองซู ประเทศพม่า,LOCATION
284,432,ไทย,LOCATION
284,445,แม่น้ำซองกาเรีย,LOCATION
284,462,ด่านเจดีย์สามองค์,LOCATION
284,464,สังขระบุรี,LOCATION
284,494,สังขระบุรี,LOCATION
284,564,หมู่บ้านใต้น้ำ,LOCATION
284,585,สะพานอุตตมานุสรณ์,LOCATION
284,597,สะพานมอญ,LOCATION
284,624,ตลาดนัดสังขระบุรี,LOCATION
284,672,สังขระบุรี,LOCATION
284,761,น้ำตกไทรโยค,LOCATION
284,776,สถานีน้ำตกไทรโยค,LOCATION
284,780,ธนบุรี,LOCATION
285,41,สงขลา,LOCATION
285,45,ปัตตานี,LOCATION
285,180,เมืองกาญจน์,LOCATION
285,214,กาญจนบุรี,LOCATION
285,219,กทม,LOCATION
285,338,สนามบินนานาชาติหาดใหญ่,LOCATION
285,369,หาดใหญ่,LOCATION
285,381,พิพิธภัณฑสถานแห่งชาติ สงขลา,LOCATION
285,390,พิพิธภัณฑสถานแห่งชาติ Fine Arts Depatrment Songkhla National Museum,LOCATION
285,404,พิพิธภัณฑสถานแห่งชาติ,LOCATION
285,493,เมืองสงขลา,LOCATION
285,496,พิพิธภัณฑสถานแห่งชาติ สงขลา,LOCATION
285,604,พิพิธภัณฑ์โบราณสถานของชาติ 13 ถนนวิเชียรชม ตำบลบ่อยาง อำเภอเมืองสงขลา จังหวัดสงขลา,LOCATION
285,735,พิพิธภัณฑ์พธำมะรงค์,LOCATION
285,772,พิพิธภัณฑ์โบราณสถานของชาติ,LOCATION
285,918,เลขที่ 1 ถนนจะนะ ตำบลบ่อยาง อำเภอเมืองฯ จังหวัดสงขลา,LOCATION
285,1013,จังหวัดสงขลา,LOCATION
285,1018,ถนน นางงาม,LOCATION
285,1229,ย่านเมืองเก่าสงขลา,LOCATION
285,1248,ย่านเมืองเก่า จังหวัดสงขลา,LOCATION
285,1298,ถนนนครนอก,LOCATION
285,1302,ถนนนครใน,LOCATION
285,1307,ถนนนางงาม,LOCATION
285,1365,ย่านเมืองเก่าสงขลา,LOCATION
285,1390,ย่านเมืองเก่าสงขลา,LOCATION
285,1407,ย่านเมืองเก่า,LOCATION
285,1425,ถนนนครนอก,LOCATION
285,1429,ถนนนครใน,LOCATION
285,1434,ถนนนางงาม,LOCATION
285,1437,ถนนนครนอก,LOCATION
285,1480,หับ โห้ หิ้น,LOCATION
285,1492,โรงสีแดง,LOCATION
285,1500,ทะเลสาปสงขลา,LOCATION
285,1559,ย่านเมืองเก่าสงขลา,LOCATION
285,1615,จังหวัดสงขลา,LOCATION
285,1635,ศาลหลักเมือง,LOCATION
285,1640,ศาลเจ้าพ่อหลักเมืองสงขลา,LOCATION
285,1656,จังหวัดสงขลา,LOCATION
285,1663,ศาลเจ้าพ่อหลักเมืองสงขลา,LOCATION
285,1673,สงขลา,LOCATION
285,1689,จังหวัดสงขลา,LOCATION
285,1727,นางเงือกทอง (Golden Mermaid),LOCATION
285,1742,แหลมสมิหลา จ.สงขลา,LOCATION
285,1762,นางเงือกทอง,LOCATION
285,2003,จ ปัตตานี,LOCATION
285,2086,ปัตตานี,LOCATION
285,2123,วัดช้างให้,LOCATION
285,2127,วัดช้างให้,LOCATION
285,2133,ตำบลควนโนรี อำเภอโคกโพธ์ิ,LOCATION
285,2259,วัดช้างให้,LOCATION
285,2304,เมืองไทรบุรี,LOCATION
285,2307,วัดช้างให้,LOCATION
285,2332,วัดช้างให้,LOCATION
285,2342,เมืองไทรบุรี,LOCATION
285,2355,วัดช้างให้,LOCATION
285,2366,วัดช้างให้,LOCATION
285,2375,เมืองไทรบุรี,LOCATION
285,2388,วัดช้างให้,LOCATION
285,2392,จ. ปัตตานี,LOCATION
285,2538,จ. ปัตตานี,LOCATION
285,2580,เมืองโบราณยะรัง จังหวัดปัตตานี,LOCATION
285,2610,เมืองโบราณยะรัง,LOCATION
285,2670,เมืองโบราณบ้านวัด,LOCATION
285,2680,เมืองโบราณบ้านจาเละ,LOCATION
285,2700,ประเทศไทย,LOCATION
285,2703,เมืองโบราณบ้านประแว,LOCATION
285,2722,เมืองปัตตานี,LOCATION
285,2725,กรือเซะ,LOCATION
285,2735,ศาลเจ้าแม่ลิ้มกอเหนี่ยว,LOCATION
285,2742,ศาลเจ้าแม่ลิ้มกอเหนี่ยว,LOCATION
285,2752,ปัตตานี,LOCATION
285,2760,ปัตตานี,LOCATION
285,2781,ปัตตานี,LOCATION
285,2797,ศาลเจ้าเล่งจูเกียง,LOCATION
285,2807,ศาลเจ้าแม่ลิ้มกอเหนี่ยว,LOCATION
285,2817,ย่านเมืองเก่าปัตตานี,LOCATION
285,2865,มัสยิดกลาง จังหวัดปัตตานี,LOCATION
285,2871,มัสยิดกลาง ปัตตานี,LOCATION
285,2878,ตำบลอาเนาะรู อำเภอเมือง จังหวัดปัตตานี,LOCATION
285,2892,ปัตตานี,LOCATION
285,2929,ทัชมาฮาล,LOCATION
285,2935,ปัตตานี,LOCATION
285,2959,ประเทศไทย,LOCATION
285,2989,ประเทศไทย,LOCATION
285,2994,มาเลเซีย,LOCATION
285,2996,สิงคโปร์,LOCATION
285,2998,อินโดนีซีย,LOCATION
285,3154,พิพิธภัณฑ์เครื่องจักรสานย่านลิเภาและเครื่องทองถม,LOCATION
285,3186,พิพิธภัณฑ์เครื่องจักรสานย่านลิเภาและเครื่องทองถม,LOCATION
285,3289,ชุมชนท่องเที่ยวบางปู,LOCATION
285,3299,อุโมงค์โกงการ,LOCATION
285,3328,บางปู,LOCATION
285,3344,บางปู,LOCATION
285,3376,บางปู,LOCATION
285,3382,อ่าวปัตตานี,LOCATION
285,3393,ชุมชนบางปู,LOCATION
285,3429,ป่าชายเลนยะหริ่ง,LOCATION
285,3470,มัสยิดกรือเซะ จ. ปัตตานี,LOCATION
285,3479,มัสยิดสุลต่านมูซัฟฟาร์ชาห์,LOCATION
285,3497,จังหวัดปัตตานี,LOCATION
285,3502,อำเภอเมืองปัตตานี,LOCATION
285,3538,มัสยิดปิตูกรือบัน,LOCATION
285,3641,กรือเซะ (Krue Se),LOCATION
285,3657,ปัตตานี,LOCATION
285,3671,ตำบลตันหยงลุโละ อำเภอเมือง จังหวัดปัตตานี,LOCATION
285,3692,ประเทศไทย,LOCATION
285,3704,หมู่บ้านกรือเซะ,LOCATION
285,3710,มัสยิดกรือเซะ,LOCATION
285,3713,สุสานเจ้าแม่ลิ้มกอเหนี่ยว,LOCATION
285,3759,สุสานเจ้าเมือง,LOCATION
285,3762,สุสานชาวต่างประเทศ,LOCATION
285,3765,สุสานนักรบปัตตานี,LOCATION
285,3771,กรือเซะ,LOCATION
285,3784,ปัตตานี,LOCATION
285,3838,หอวัฒนธรรมภาคใต้ สถาบันวัฒนธรรมศึกษากัลยาณิวัฒนา,LOCATION
285,3860,หอวัฒนธรรมภาคใต้ สถาบันวัฒนธรรมศึกษากัลยาณิวัฒนา,LOCATION
285,3870,มหาวิทยาลัยสงขลานครินทร์ วิทยาเขตปัตตานี,LOCATION
285,3937,พิพิธภัณฑ์พระเทพญาณโมลี,LOCATION
285,3945,พิพิธภัณฑ์คติชนวิทยา,LOCATION
285,3999,เลขที่ 181 ถนนเจริญประดิษฐ์ ตำบลรูสะมิแล อำเภอเมืองปัตตานี จังหวัดปัตตานี,LOCATION
285,4171,ปัตตานี,LOCATION
286,0,ภูกระดึง,LOCATION
286,66,ภูกระดึง,LOCATION
286,71,ผานกเค้า,LOCATION
286,199,ภูกระดึง,LOCATION
286,278,ภูกระดึง,LOCATION
286,405,น้ำตกถ้ำใหญ่,LOCATION
286,413,ผาเหยียบเมฆ,LOCATION
286,421,ผาหล่มสัก,LOCATION
286,463,ผานกแอ่น,LOCATION
286,493,ผานกแอ่น,LOCATION
286,539,ลานวัดพระแก้ว,LOCATION
286,596,น้ำตกถ้ำใหญ่,LOCATION
286,617,น้ำตกถ้ำใหญ่,LOCATION
286,655,เมืองไทย,LOCATION
286,669,ไทย,LOCATION
286,673,ไทย,LOCATION
286,678,น้ำตกถ้ำใหญ่,LOCATION
286,687,ผาเหยียบเมฆ,LOCATION
286,701,สระอโนดาต,LOCATION
286,739,ผาเหยียบเมฆ,LOCATION
286,769,ผาหล่มสัก,LOCATION
286,779,ผาหล่มสัก,LOCATION
286,851,ภูกระดึง,LOCATION
286,923,ภูกระดึง,LOCATION
286,962,ไทย,LOCATION
286,966,ไทย,LOCATION
287,38,ปราสาทบ้านปราสาท,LOCATION
287,51,ปราสาทบ้านปราสาท,LOCATION
287,141,ปราสาทบ้านปราสาท ต.ปราสาท อ.ห้วยทับทัน จ.ศรีสะเกษ,LOCATION
287,157,ปราสาทบ้านปราสาท,LOCATION
287,162,ศรีสะเกษ,LOCATION
287,165,SISAKET,LOCATION
287,169,เมืองรอง,LOCATION
289,121,เกาะพยาม จังหวัดระนอง,LOCATION
289,160,จังหวัดระนอง,LOCATION
289,171,กรุงเทพ,LOCATION
289,190,ระนอง,LOCATION
289,211,เกาะพยาม,LOCATION
289,248,ท่าเรือเกาะพยาม,LOCATION
289,294,เกาะพยาม,LOCATION
289,358,เกาะพยาม,LOCATION
289,397,เกาะพยาม,LOCATION
289,506,อ่าวกวางปีป,LOCATION
289,513,อ่าวควาย,LOCATION
289,578,เกาะไข่,LOCATION
289,817,ระนอง,LOCATION
289,828,อ่าวควาย,LOCATION
289,848,เกาะพยาม,LOCATION
289,855,ระนอง,LOCATION
289,892,ภูเขาหญ้า,LOCATION
289,900,ระนอง,LOCATION
289,910,ภูเขาหญ้า,LOCATION
289,960,ระนอง,LOCATION
289,1049,เกาะนาคินโย,LOCATION
289,1147,เกาะสอง,LOCATION
289,1154,พม่า,LOCATION
289,1349,นาคินโย,LOCATION
289,1376,นาวโอพี,LOCATION
289,1381,บูเออร์,LOCATION
289,1406,เกาะสอง,LOCATION
289,1416,ปูโลตัว,LOCATION
289,1422,วิคตอเรีย พอยต์,LOCATION
289,1441,ประเทศพม่า,LOCATION
289,1446,อำเภอเบตง,LOCATION
289,1449,ประเทศไทย,LOCATION
289,1458,ประเทศไทย,LOCATION
289,1507,พม่า,LOCATION
289,1550,ระนอง,LOCATION
289,1553,เกาะนาคินโย,LOCATION
289,1588,เกาะนาคินโย,LOCATION
289,1619,ประเทศเมียนมาร์,LOCATION
289,1629,พม่า,LOCATION
289,1703,ไทย,LOCATION
289,1925,ประเทศไทย,LOCATION
289,2108,ระนองงง,LOCATION
289,2117,ระนอง,LOCATION
289,2135,ระนอง,LOCATION
290,77,สนามบินดอนเมือง,LOCATION
290,112,จังหวัดร้อยเอ็ด,LOCATION
290,131,จังหวัดร้อยเอ็ด,LOCATION
290,149,อำเภอกุฉินารายณ์ จังหวัดกาฬสินธุ์,LOCATION
290,163,หมู่บ้านวัฒนธรรมผู้ไทยโคกโก่ง,LOCATION
290,193,หมู่บ้านวัฒนธรรมผู้ไทยโคกโก่ง,LOCATION
290,212,กาฬสินธุ์,LOCATION
290,310,อำเภอเมือง จังหวัดกาฬสินธุ์,LOCATION
290,342,วัดเศวตวันวนาราม บ้านต้อน ตาบลเหนือง อาเภอเมือง จังหวัดกาฬสินธุ์,LOCATION
290,750,อำเภอสหัสขันธ์,LOCATION
290,795,ไดโนโรด ตำบลโนนบุรี,LOCATION
290,850,ไดโนโรด,LOCATION
290,890,อำเภอหนองหาน จังหวัดอุดรธานี,LOCATION
290,904,สะพานเทพสุดา,LOCATION
290,927,ประเทศไทย,LOCATION
290,940,หนองคาย,LOCATION
290,942,อุดรฯ,LOCATION
290,947,กาฬสินธุ์,LOCATION
290,958,หมู่บ้านไทพวน บ้างเชียง,LOCATION
290,979,ไทย,LOCATION
290,1019,บ้านเชียง,LOCATION
290,1068,อุดรฯ,LOCATION
290,1131,ตลาด UD Town,LOCATION
290,1175,อุดร,LOCATION
290,1238,จังหวัดอุดรฯ,LOCATION
290,1262,วัดป่าภูก้อน,LOCATION
290,1269,วัดป่าภูก้อน,LOCATION
290,1340,อุดร,LOCATION
291,110,จังหวัดเชียงใหม่,LOCATION
291,116,จังหวัดขอนแก่น,LOCATION
291,152,เชียงใหม่,LOCATION
291,170,เชียงใหม่,LOCATION
291,195,เชียงใหม่,LOCATION
291,265,เชียงใหม่,LOCATION
291,306,ประเทศไทย,LOCATION
291,320,ขอนแก่น,LOCATION
291,403,ขอนแก่น,LOCATION
291,407,สุโขทัย,LOCATION
291,411,เชียงใหม่,LOCATION
291,424,เชียงใหม่,LOCATION
291,428,อุทยานแห่งชาติห้วยน้ำดัง จังหวัดเชียงใหม่,LOCATION
291,447,อุทยานแห่งชาติห้วยน้ำดัง,LOCATION
291,454,อุทยานแห่งชาติแม่วงก์ จังหวัดกำแพงเพชร,LOCATION
291,472,อุทยานแห่งชาติแม่วงก์ จังหวัดกำแพงเพชร,LOCATION
291,481,อำเภอหัวหิน จังหวัดประจวบคีรีขันธ์,LOCATION
291,499,อำเภอหัวหิน จังหวัดประจวบคีรีขันธ์,LOCATION
291,508,เขื่อนรัชชประภา จังหวัดสุราษฎร์ธานี,LOCATION
291,527,เขื่อนรัชชประภา จังหวัดสุราษฎร์ธานี,LOCATION
291,537,ท่าเทียบเรือปากบารา,LOCATION
291,543,เกาะหลีเป๊ะ จังหวัดสตูล,LOCATION
291,553,เกาะหลีเป๊ะ,LOCATION
291,573,ท่าเทียบเรือปากบารา จังหวัดสตูล,LOCATION
291,583,อำเภออัมพวา จังหวัดสมุทรสงคราม,LOCATION
291,600,อำเภออัมพวา จังหวัดสมุทรสงคราม,LOCATION
291,608,ขอนแก่น,LOCATION
291,671,เชียงใหม่,LOCATION
291,685,หัวหิน,LOCATION
291,692,เขื่อนรัชชประภา,LOCATION
291,701,เกาะหลีเป๊ะ,LOCATION
291,712,เกาะหลีเป๊ะ,LOCATION
291,904,จังหวัดขอนแก่น,LOCATION
291,908,จังหวัดสุโขทัย,LOCATION
291,936,วัดศรีชุม,LOCATION
291,940,อุทยานประวัติศาสตร์สุโขทัย,LOCATION
291,953,ชุมแพ,LOCATION
291,958,หล่มสัก,LOCATION
291,963,เขตอุทยานแห่งชาติน้ำหนาว สะพานห้วยตอง,LOCATION
291,978,อำเภอเขาค้อ,LOCATION
291,988,วัดผาซ่อนแก้ว,LOCATION
291,1011,วัดศรีชุม จังหวัดสุโขทัย,LOCATION
291,1019,สุโขทัย,LOCATION
291,1055,จังหวัดสุโขทัย,LOCATION
291,1107,อุทยานประวัติศาสตร์,LOCATION
291,1168,วัดศรีชุม,LOCATION
291,1196,วัดศรีชุม,LOCATION
291,1208,พระธาตุลำปางหลวง,LOCATION
291,1238,พระธาตุลำปางหลวง จังหวัดลำปาง,LOCATION
291,1257,อุทยานแห่งชาติแม่วะ,LOCATION
291,1262,อุทยานแห่งชาติศรีสัชนาลัย,LOCATION
291,1341,พระธาตุลำปางหลวง,LOCATION
291,1406,จังหวัดลำปาง,LOCATION
291,1455,พระธาตุหริภุญชัย,LOCATION
291,1459,จังหวัดลำพูน,LOCATION
291,1466,จังหวัดลำปาง,LOCATION
291,1495,จังหวัดเชียงใหม่,LOCATION
291,1510,เชียงใหม่,LOCATION
291,1524,เชียงใหม่,LOCATION
291,1554,MAYA,LOCATION
291,1571,MAYA,LOCATION
291,1589,MAYA,LOCATION
291,1646,นิมมาน,LOCATION
291,1655,MAYA,LOCATION
291,1676,นิมมาน,LOCATION
291,1698,นิมมานซอย 13,LOCATION
291,1814,MAYA,LOCATION
291,1878,ขอนแก่น,LOCATION
291,1882,สุโขทัย,LOCATION
291,1886,ลำปาง,LOCATION
291,1890,เชียงใหม่,LOCATION
291,1927,มหาวิทยาลัยเชียงใหม่,LOCATION
291,1949,มช,LOCATION
291,1953,เชียงใหม่,LOCATION
291,1977,อ่างแก้ว มช,LOCATION
291,1985,เชียงใหม่,LOCATION
291,2013,ถนนสุเทพ,LOCATION
291,2016,วัดสวนดอก,LOCATION
291,2108,มช,LOCATION
291,2128,อ่างแก้ว,LOCATION
291,2135,มช,LOCATION
291,2167,อ่างแก้ว,LOCATION
291,2201,ดอยสุเทพ,LOCATION
291,2228,มช,LOCATION
291,2245,พระธาตุดอยสุเทพ,LOCATION
291,2305,วัดพระธาตุฯ,LOCATION
291,2361,เชียงใหม่,LOCATION
291,2490,อัมพวา,LOCATION
291,2527,ดอยสุเทพ,LOCATION
291,2548,ถนนคันคลองชลประทาน,LOCATION
291,2555,สถาบันพัฒนาการเด็กราชนครินทร์,LOCATION
291,2580,สถานสงเคราะห์เด็กบ้านเวียงพิงค์,LOCATION
291,2598,ขอนแก่น,LOCATION
291,2636,อุทยานแห่งชาติห้วยน้ำดัง,LOCATION
291,2650,ห้วยน้ำดัง,LOCATION
291,2665,ดอยหลวงเชียงดาว,LOCATION
291,2743,ดอยหลวง,LOCATION
291,2764,ดอยหลวง,LOCATION
291,2783,ห้วยน้ำดัง,LOCATION
291,2790,ดอยหลวงฯ,LOCATION
291,2802,ห้วยน้ำดัง,LOCATION
291,2816,อำเภอแม่ริม,LOCATION
291,2990,ห้วยน้ำดัง,LOCATION
291,3165,อุทยานฯ ห้วยน้ำดัง,LOCATION
291,3243,อุทยานแห่งชาติห้วยน้ำดัง,LOCATION
291,3370,อำเภอปาย,LOCATION
291,3792,มหาวิทยาลัยเชียงใหม่,LOCATION
291,3796,ดอยสุเทพ,LOCATION
291,3801,อุทยานแห่งชาติห้วยน้ำดัง,LOCATION
291,3839,อุทยานแห่งชาติแม่วงก์,LOCATION
291,3889,อุทยาน,LOCATION
291,3897,อุทยานแห่งชาติห้วยน้ำดัง,LOCATION
291,3937,อุทยาน,LOCATION
291,4260,จังหวัดเชียงใหม่,LOCATION
291,4265,จังหวัดกำแพงเพชร,LOCATION
291,4279,พระธาตุหริภุญชัย,LOCATION
291,4290,จังหวัดลำพูน,LOCATION
291,4303,องค์พระธาตุฯ,LOCATION
291,4342,องค์พระธาตุฯ,LOCATION
291,4371,วัดพระธาตฯ,LOCATION
291,4445,วัดพระธาตุหริภุญชัย,LOCATION
291,4465,อุทยานแห่งชาติแม่วงก์,LOCATION
291,4481,อุทยานแห่งชาติแม่วงก์,LOCATION
291,4495,อุทยาน,LOCATION
291,4573,จังหวัดลำปาง,LOCATION
291,4591,จังหวัดตาก,LOCATION
291,4594,จังหวัดกำแพงเพชร,LOCATION
291,4612,อุทยานแห่งชาติแม่วงก์,LOCATION
291,4625,อำเภอคลองลาน,LOCATION
291,4639,อุทยานแห่งชาติแม่วงก์,LOCATION
291,4664,ช่องเย็น,LOCATION
291,4667,ขุนน้ำเย็น,LOCATION
