Sentence,Index,Word,Label
249,483,ลพบุรี,LOCATION
249,491,มหาสอน,LOCATION
249,812,พระนารายณ์ราชนิเวศน์,LOCATION
249,821,วังนารายณ์,LOCATION
249,884,บ้านวิชาเยนทร์,LOCATION
249,957,เมืองลพบุรี,LOCATION
249,1058,บ้านวิชาเยนทร์,LOCATION
249,1079,บ้านวิชาเยนทร์,LOCATION
249,1429,ลพบุรี,LOCATION
249,1441,อนุสาวรีย์สมเด็จพระนารายณ์มหาราช,LOCATION
249,1513,เมืองลพบุรี,LOCATION
249,1544,วงเวียนเทพสตรี,LOCATION
249,1554,วงเวียนพระนารายณ์มหาราช,LOCATION
249,1577,วัดเขาพระงาม,LOCATION
249,1651,ตลาดโบราณ4ภาค,LOCATION
249,1674,ลพบุรี,LOCATION
249,1678,พระปรางค์สามยอด,LOCATION
249,1880,ไทย,LOCATION
250,15,เชียงราย,LOCATION
250,17,พะเยา,LOCATION
250,96,ขัวศิลปะ,LOCATION
250,107,ไร่ชาฉุยฟง,LOCATION
250,114,หอแห่งแรงบันดาลใจ,LOCATION
250,120,พระธาตุดอยตุง,LOCATION
250,126,สวนคุณปู่ Life Museum,LOCATION
250,159,วัดร่องขุ่น,LOCATION
250,178,กรุงเทพ,LOCATION
250,197,สนามบินแม่ฟ้าหลวงเชียงราย,LOCATION
250,298,551 ถนนพหลโยธิน ต.บ้านดู่ อ.เมือง จ.เชียงราย,LOCATION
250,342,ไร่เชิญตะวัน,LOCATION
250,559,ขัวศิลปะ,LOCATION
250,570,ขัวศิลปะ,LOCATION
250,587,ขัวศิลปะ,LOCATION
250,601,ขัวศิลปะ,LOCATION
250,651,ขัวศิลปะ,LOCATION
250,702,279 หมู่10 ถ.พหลโยธิน,LOCATION
250,710,หมู่บ้านป่าซางวิวัฒน์ ต.นางเเล อ.เมืองฯ จ.เชียงราย,LOCATION
250,960,ไร่ชาฉุยฟง,LOCATION
250,966,ไร่ชาฉุยฟง,LOCATION
250,982,551 ถนนพหลโยธิน ต.บ้านดู่ อ.เมือง จ.เชียงราย,LOCATION
250,1018,จ.เชียงราย,LOCATION
250,1085,ไร่ชาฉุยฟง,LOCATION
250,1165,ดอยตุง,LOCATION
250,1168,หอแห่งแรงบันดาลใจ,LOCATION
250,1184,พระตำหนักดอยตุง หมู่ที่ 7 บ้านมูเซอลาบา ต.แม่ฟ้าหลวง อ.แม่ฟ้าหลวง จ.เชียงราย,LOCATION
250,1249,หอแห่งแรงบันดาลใจ,LOCATION
250,1501,ดอยตุง,LOCATION
250,1510,โครงการพัฒนาดอยตุง,LOCATION
250,1523,สามเหลี่ยมทองคำ,LOCATION
250,1652,พระธาตุดอยตุง,LOCATION
250,1688,กาดดอยตุง,LOCATION
250,1719,พระธาตุดอยตุง,LOCATION
250,1724,พระธาตุดอยตุง,LOCATION
250,1751,หอแรงบันดาลใจ,LOCATION
250,1758,พระธาตุดอยตุง,LOCATION
250,1764,วัดพระมหาชินธาตุเจ้า,LOCATION
250,1776,วัดพระธาตุดอยตุง,LOCATION
250,1789,จ.เชียงราย,LOCATION
250,1907,ดอยตุง,LOCATION
250,1915,ดอยผาหมี,LOCATION
250,1926,สวนคุณปู่,LOCATION
250,1950,ซอย 8 หมู่บ้านผาหมี ต.เวียงพางคำ อ.แม่สาย จ.เชียงราย,LOCATION
250,2099,ดอยผาหมี,LOCATION
250,2148,7793 ถนนสิงหไคล เวียง เทศบาลนครเชียงราย,LOCATION
250,2194,บางรัก,LOCATION
250,2214,ถ.สิงหไคล,LOCATION
250,2218,ห้าแยกพ่อขุนเม็งราย,LOCATION
250,2316,1221 บ้านทราย ต.เวียง อ.เชียงคำ จ.พะเยา,LOCATION
250,2362,เชียงราย,LOCATION
250,2406,เขียงราย,LOCATION
250,2409,พะเยา,LOCATION
250,2510,กรุงเทพฯ,LOCATION
250,2809,ไร่เชิญตะวัน,LOCATION
250,2917,ต.ผาช้างน้อย อ.ปง จ.พะเยา,LOCATION
250,2954,พะเยา,LOCATION
250,3041,เชียงราย,LOCATION
250,3044,วัดร่องขุ่น,LOCATION
250,3050,วัดร่องขุ่น,LOCATION
250,3105,ต.ป่าอ้อดอนชัย อ.เมือง จ.เชียงราย,LOCATION
250,3146,เชียงราย,LOCATION
250,3150,วัดร่องขุ่น,LOCATION
250,3209,วัดร่องขุ่น,LOCATION
250,3441,หอศิลป์,LOCATION
250,3478,266 หมู่ 1 ต.รอบเวียง อ.เมือง เชียงราย,LOCATION
250,3602,เชียงราย,LOCATION
250,3744,เชียงราย,LOCATION
250,3746,พะเยา,LOCATION
250,3831,สกลนคร,LOCATION
250,3833,นครพนม,LOCATION
250,3876,COMO POINT YAMU,LOCATION
250,3882,ภูเก็ต,LOCATION
250,3900,แอฟริกาใต้,LOCATION
250,3907,อุทยานครุกเกอร์,LOCATION
250,3940,แอฟริกาใต้,LOCATION
250,3949,แคนยอนสีเขียว,LOCATION
250,3954,Blyde River Canyon,LOCATION
250,3976,แอฟริกาใต้,LOCATION
250,3986,เมืองเคปทาวน์,LOCATION
250,4024,ย่างกุ้ง เมียนมาร์,LOCATION
250,4080,เขาใหญ่,LOCATION
250,4101,เขาใหญ่,LOCATION
250,4208,ไร่อ้อมกอดภูเขา,LOCATION
251,3,เมืองกาญจน์:ปิล็อค,LOCATION
251,8,สังขละบุรี,LOCATION
251,33,เมืองกาญจน์:ปิล็อค,LOCATION
251,38,สังขละบุรี,LOCATION
251,76,สะพานมอญ,LOCATION
251,185,มอญ,LOCATION
251,262,วังค์วิเวการาม,LOCATION
251,275,ด่านเจดีย์สามองค์,LOCATION
251,284,พม่า,LOCATION
251,291,ด่านเจดีย์สามองค์,LOCATION
251,309,พม่า,LOCATION
251,322,พม่า,LOCATION
251,341,ไทย,LOCATION
251,464,พม่า,LOCATION
251,533,วัดเสาร้อยต้น,LOCATION
251,793,ปิล็อค,LOCATION
252,14,เชียงราย,LOCATION
252,70,เชียงราย,LOCATION
252,97,เชียงราย,LOCATION
252,356,เชียงราย,LOCATION
252,502,เชียงราย,LOCATION
252,508,เชียงราย,LOCATION
252,514,เชียงราย,LOCATION
252,859,เชียงราย,LOCATION
252,1591,เชียงราย,LOCATION
252,1609,เชียงราย,LOCATION
252,1828,วัดร่องขุน,LOCATION
252,1853,เชียงราย,LOCATION
252,1856,วัดร่องขุน,LOCATION
252,1888,เจียงฮาย,LOCATION
252,1943,วัดร่องขุน,LOCATION
252,2060,เมืองเชียงราย,LOCATION
252,2068,บ้านพักจอมพล ป. พิบูลสงคราม,LOCATION
252,2085,วัดพระธาตุดอยจอมทอง,LOCATION
252,2091,เสาสะดือเมือง,LOCATION
252,2095,เสาสะดือเมืองเชียงราย,LOCATION
252,2108,วัดมิ่งเมือง,LOCATION
252,2114,วัดจ๊างมูบ,LOCATION
252,2123,วัดช้างหมอบ,LOCATION
252,2212,อาคารเทิดพระเกียรติ 90 ปีเชียงราย,LOCATION
252,2231,ท่าน้ำภูแล,LOCATION
252,2334,ไร่แม่ฟ้าหลวง,LOCATION
252,2513,แม่ฟ้าหลวง,LOCATION
252,2568,อุทยานศิลปะวัฒนธรรมแม่ฟ้าหลวง,LOCATION
252,2961,วัดหิรัญญวาท,LOCATION
252,3100,ชุมชนปางห้า,LOCATION
252,3107,ชุมชนปางห้า,LOCATION
252,3189,ชุมชนปางห้า,LOCATION
252,3492,บ้านตีมีด,LOCATION
252,3589,วัดพระธาตุผาเงา,LOCATION
252,3619,วัดพระธาตุผาเงา,LOCATION
252,3628,ของวัดพระธาตุผาเงา,LOCATION
253,7,ไทย,LOCATION
253,27,ไทย,LOCATION
253,59,อิมแพ็ค เมืองทองธานี ชาเลนเจอร์ ฮอลล์ 2,LOCATION
254,84,สถานีเคหะฯ,LOCATION
254,444,ถนนสุขุมวิท ตำบลบางปูใหม่ อำเภอเมืองฯ จังหวัดสมุทรปราการ,LOCATION
254,504,ประเทศไทย,LOCATION
254,518,ประเทศไทย,LOCATION
254,547,สุวรรณภูมิ,LOCATION
254,568,วัดโบราณ ตลาดน้ำ,LOCATION
254,573,ตลาดบก,LOCATION
254,662,นครศรีธรรมราช,LOCATION
254,723,วัดพระศรีรัตนมหาธาตุ ราชบุรี,LOCATION
254,764,วัดใหญ่สุวรรณาราม,LOCATION
254,832,พระตำหนักทับขวัญ,LOCATION
254,1080,เสาชิงช้า,LOCATION
254,1115,พระที่นั่งสรรเพชรปราสาท อยุธยา,LOCATION
255,18,กรุงเทพ,LOCATION
255,24,จังหวัดสุพรรณบุรี,LOCATION
255,32,ตลาดสามชุก,LOCATION
255,37,จังหวัดสุพรรณบุรี,LOCATION
255,67,วัดไผ่โรงวัว,LOCATION
255,73,อำเภอสองพี่น้อง จังหวัดสุพรรณบุรี,LOCATION
255,89,โบสถ์ร้อยยอด,LOCATION
255,94,วัดไผ่โรงวัว,LOCATION
255,113,โบสถ์ร้อยยอด,LOCATION
255,283,วัดไผ่โรงวัว,LOCATION
255,289,วัดไผ่โรงวัว,LOCATION
255,298,ป่าเลไลยก์วรวิหาร,LOCATION
255,311,จังหวัดสุพรรณบุรี,LOCATION
255,314,วัดป่าเลไลยก์วรวิหาร,LOCATION
255,331,เมืองสุพรรณ,LOCATION
255,343,วัดป่าเลไลยก์,LOCATION
255,354,เมืองสุพรรณ,LOCATION
255,357,วัดป่าเลไลย์,LOCATION
255,380,วัดป่าเลไลยก์,LOCATION
255,395,ประเทศไทย,LOCATION
255,405,เมืองสุพรรณ,LOCATION
255,448,วัดป่าเลไลย์,LOCATION
255,455,วัดป่าเลไลย์,LOCATION
255,477,จ.สุพรรณบุรี,LOCATION
255,484,อุทยานมังกรสวรรค์,LOCATION
255,488,อุทยานมังกรสวรรค์,LOCATION
255,494,ศาลเจ้าพ่อหลักเมืองสุพรรณบุรี,LOCATION
255,505,ประเทศไทย,LOCATION
255,509,สาธารณรัฐประชาชนจีน,LOCATION
255,532,พิพิธภัณฑ์ลูกหลานพันธุ์มังกร,LOCATION
255,537,ศาลเจ้าพ่อหลักเมือง,LOCATION
255,540,หมู่บ้านมังกรสวรรค์,LOCATION
255,544,หมู่บ้านมังกรสวรรค์จำลอง,LOCATION
255,550,หมู่บ้านลี่เจียง 1000 ปี,LOCATION
255,576,อุทยานมังกรสวรรค์,LOCATION
255,640,จังหวัดสุพรรณบุรี,LOCATION
255,654,จังหวัดสุพรรณบุรี,LOCATION
255,679,วัดเขาดีสลัก,LOCATION
255,684,วัดเขาดีสลัก,LOCATION
255,697,อำเภออู่ทอง,LOCATION
255,721,วัดเขาดีสลัก,LOCATION
255,738,อำเภออู่ทอง,LOCATION
255,746,วัดเขาดีสลัก,LOCATION
255,770,วัดเขาดีสลัก,LOCATION
255,783,พระบรมราชานุสรณ์ดอนเจดีย์ พระบรมราชานุสรณ์ดอนเจดีย์,LOCATION
255,821,พม่า,LOCATION
255,861,พระบรมราชานุสรณ์ดอนเจดีย์,LOCATION
255,914,หมู่บ้านอนุรักษ์ควายไทย,LOCATION
255,936,หมู่บ้านอนุรักษ์ควายไทย,LOCATION
255,1111,หมู่บ้านอนุรักษ์ควายไทย,LOCATION
255,1128,จังหวัดสุพรรณบุรี,LOCATION
255,1138,จ.สุพรรณบุรี,LOCATION
255,1159,กรุงเทพ,LOCATION
255,1233,เกาะช้าง,LOCATION
255,1277,จ.สุราษฎร์ธานี,LOCATION
255,1286,เกาะหมาก,LOCATION
255,1289,เกาะขาม,LOCATION
255,1297,ไทย,LOCATION
255,1324,เกาะเสม็ด,LOCATION
255,1342,Koh Sichang,LOCATION
255,1349,เกาะสีชัง,LOCATION
255,1377,ประเทศสิงคโปร์,LOCATION
255,1409,"น ค ร พ น ม""",LOCATION
255,1441,กาญจนบุรี,LOCATION
255,1445,ชายแดนประเทศพม่า,LOCATION
255,1458,สมุทรสงคราม,LOCATION
255,1478,ไชยา จ.สุราษฎร์ธานี,LOCATION
255,1490,คีรีรัฐนิคม,LOCATION
255,1494,บ้านตาขุน,LOCATION
255,1502,จ.สุราษฎร์ธานี,LOCATION
255,1515,Krabi,LOCATION
255,1519,วัดบางโทง,LOCATION
256,6,กาดวิถีชุมชนคูบัว,LOCATION
256,12,ต๋าหลาดไท-ยวน วัดนาหนอง,LOCATION
256,59,ราชบุรี,LOCATION
256,67,กรุงเทพฯ,LOCATION
256,92,ราชบุรี,LOCATION
256,106,ตลาดริมน้ำสามอำเภอ,LOCATION
256,111,กาดวิถีชุมชนคูบัว,LOCATION
256,117,ต๋าหลาดไทข-ยวนที่วัดนาหนอง,LOCATION
256,136,จังหวัดราชบุรี,LOCATION
256,157,เมืองรองจังหวัดใกล้ๆกรุงเทพฯ,LOCATION
256,165,ราชบุรี,LOCATION
256,171,ราชบุรี,LOCATION
256,188,ราชบุรี,LOCATION
256,200,ราชบุรี,LOCATION
256,226,ราชบุรี,LOCATION
256,250,เมืองราชบุรี,LOCATION
256,293,ร้านรัตนโกสินทร์,LOCATION
256,303,ราชบุรี,LOCATION
256,315,เมืองราชบุรี,LOCATION
256,321,ราชบุรี,LOCATION
256,468,ร้านรัตนโกสินทร์,LOCATION
256,502,กรุงเทพฯ,LOCATION
256,526,ราชบุรี,LOCATION
256,531,ร้านรัตนโกสินทร์,LOCATION
256,553,ร้านรัตนโกสินทร์ที่ตัวเมืองราชบุรี,LOCATION
256,572,ชุมชนบ้านคูบัว,LOCATION
256,577,กาดชุมชนบ้านคูบัว,LOCATION
256,583,ตลาดคูบัว,LOCATION
256,591,วัดโขลงสุวรรณคีรี,LOCATION
256,598,ตำบลคูบัว,LOCATION
256,623,ราชบุรี,LOCATION
256,687,กาดวิถีชุมชนคูบัว,LOCATION
256,708,วัดโขลงสุวรรณคีรี,LOCATION
256,742,เมืองโบราณคูบัว,LOCATION
256,753,กาดวิถีชุมชนคูบัว,LOCATION
256,769,ราชบุรี,LOCATION
256,808,ตำบลคูบัว,LOCATION
256,943,ตลาดคูบัว,LOCATION
256,1001,กาดวิถีชุมชนคูบัว,LOCATION
256,1027,ชุมชนคูบัว,LOCATION
256,1033,เมืองโบราณคูบัว,LOCATION
256,1041,เมืองโบราณบ้านคูบัว,LOCATION
256,1050,เมืองราชบุรี,LOCATION
256,1065,เมืองโบราณคูบัว,LOCATION
256,1159,ชุมชนบ้านคูบัว,LOCATION
256,1183,บ้านคูบัว,LOCATION
256,1229,กาดวิถีชุมชนคูบัว,LOCATION
256,1285,กาดวิถีชุมชนคูบัว,LOCATION
256,1426,เมืองโบราณคูบัว,LOCATION
256,1439,เมืองคูบัว,LOCATION
256,1464,ราชบุรี,LOCATION
256,1475,กาดวิถีชุมชนคูบัว,LOCATION
256,1509,ตลาดคูบัว,LOCATION
256,1555,ตลาดคูบัว,LOCATION
256,1616,ตลาดคูบัว,LOCATION
256,1621,วัดโขลงสุวรรณคีรี,LOCATION
256,1632,จิปาถะภัณฑ์สถานบ้านคูบัว,LOCATION
256,1662,กาดวิถีชุมชนบ้านคูบัว,LOCATION
256,1726,กาดวิถีชุมชนบ้านคูบัว,LOCATION
256,1743,จิปาถะภัณฑ์สถานบ้านคูบัว,LOCATION
256,1798,ชุมชนชาวคูบัว,LOCATION
256,1816,ชาวบ้านคูบัว,LOCATION
256,1950,ชุมชนบ้านคูบัว,LOCATION
256,1971,ชุมชนบ้านคูบัว,LOCATION
256,2061,ต๋า- หลาดไท-ยวน วัดนาหนอง,LOCATION
256,2083,ราชบุรี,LOCATION
256,2100,วัดนาหนอง,LOCATION
256,2128,วัดนาหนอง,LOCATION
256,2139,ต๋า- หลาดไท-ยวน วัดนาหนอง,LOCATION
256,2176,ราชบุรี,LOCATION
256,2188,ต๋า- หลาด,LOCATION
256,2299,ตลาดไทยวน,LOCATION
256,2403,ต๋า- หลาดไท-ยวน วัดนาหนอง,LOCATION
256,2423,ตลาดไท ยวน,LOCATION
256,2492,ต๋า- หลาดไท-ยวน วัดนาหนอง,LOCATION
256,2597,ต๋า- หลาดไท-ยวน วัดนาหนอง,LOCATION
256,2800,ต๋า- หลาดไท-ยวน วัดนาหนอง,LOCATION
256,2991,ต๋า หลาด ไท -ยวน,LOCATION
256,3002,ราชบุรี,LOCATION
256,3009,กรุงเทพฯ,LOCATION
256,3067,ราชบุรี,LOCATION
256,3082,ราชบุรี,LOCATION
256,3132,ราชบุรี,LOCATION
256,3143,ตลาดเก่าโก๊ยกี่,LOCATION
256,3151,ราชบุรี,LOCATION
256,3159,ราชบุรี,LOCATION
256,3174,เมืองราชบุรี,LOCATION
256,3179,ราชบุรี,LOCATION
256,3189,ตัวเมืองราชบุรี,LOCATION
256,3253,ราชบุรี,LOCATION
256,3280,จังหวัดราชบุรี,LOCATION
256,3345,เมืองราชบุรี,LOCATION
256,3416,ราชบุรี,LOCATION
256,3530,ราชบุรี,LOCATION
256,3590,ราชบุรี,LOCATION
256,3602,ราชบุรี,LOCATION
256,3615,ราชบุรี,LOCATION
256,3622,ราชบุรี,LOCATION
256,3649,สวนผึ้ง,LOCATION
256,3661,ตัวเมืองราชบุรี,LOCATION
256,3737,หอศิลป์ร่วมสมัยราชบุรี,LOCATION
256,3744,ตลาดเก่าโคยกี๊,LOCATION
256,3768,แม่น้ำแม่กลอง,LOCATION
256,3812,ตลาดเก่าโคยกี๊,LOCATION
256,3822,หอนาฬิกาประจำตัวเมืองราชบุรี,LOCATION
256,3830,ตลาดเก่าโคยกี๊,LOCATION
256,3915,ริมแม่น้ำแม่กลอง,LOCATION
256,3942,ราชบุรี,LOCATION
256,3952,เทศบาลเมืองราชบุรี,LOCATION
256,3957,ราชบุรี,LOCATION
256,4007,ตลาดเก่าโคยกี๊ราชบุรี,LOCATION
256,4187,ราชบุรี,LOCATION
256,4189,ตลาดเก่าโคยกี๊ราชบุรี,LOCATION
256,4509,ราชบุรี,LOCATION
256,4518,ราชบุรี,LOCATION
256,4594,ราชบุรี,LOCATION
256,4631,ราชบุรี,LOCATION
256,4780,ราชบุรี,LOCATION
256,4792,จังหวัดราชบุรี,LOCATION
256,4795,กาญจนบุรี,LOCATION
256,4972,ราชบุรี,LOCATION
256,5058,ประเทศจีน,LOCATION
256,5094,ตัวเมืองราชบุรี,LOCATION
256,5143,ราชบุรี,LOCATION
256,5180,ราชบุรี,LOCATION
256,5395,ราชบุรี,LOCATION
256,5401,สวนผึ้ง,LOCATION
256,5413,ราชบุรี,LOCATION
256,5444,ราชบุรี,LOCATION
256,5448,โรงพักราชบุรี,LOCATION
256,5538,ราชบุรี,LOCATION
256,5701,ราชบุรี,LOCATION
256,5774,ราชบุรี,LOCATION
256,5791,ตลาดน้ำสามอำเภอ,LOCATION
256,5798,ตลาดถนนเพลินเพลง,LOCATION
256,5815,ตลาดน้ำสามอำเภอ,LOCATION
256,5835,สมุทรสงคราม,LOCATION
256,5837,ราชบุรี,LOCATION
256,5848,อำเภอวัดเพลง,LOCATION
256,5852,อำเภออัมพวา,LOCATION
256,5855,อำเภอบางคนที,LOCATION
256,5862,ตลาดน้ำสามอำเภอ,LOCATION
256,5875,คลองแควอ้อมกับ,LOCATION
256,5880,คลองวัดประดู่,LOCATION
256,5905,ตลาดน้ำสามอำเภอ,LOCATION
256,5932,ตลาดปากคลองวัดประดู่,LOCATION
256,5998,ถนนตลาดถนนเพลินเพลง,LOCATION
256,6078,กรุงเทพฯ,LOCATION
256,6162,ตลาดริมน้ำ อำเภอบางคนที,LOCATION
256,6180,อำเภอบางคนที,LOCATION
256,6190,อำเภอบางคนที,LOCATION
256,6194,จังหวัดสมุทรสงคราม,LOCATION
256,6245,ตลาดน้ำ 3 อำเภอ,LOCATION
256,6269,ตลาดริมน้ำ 3 อำเภอ,LOCATION
256,6285,ตลาดริมน้ำสามอำเภอ,LOCATION
256,6298,อำเภอบางคนที,LOCATION
256,6311,คลองวัดประดู่,LOCATION
256,6317,อำเภอบางคนที,LOCATION
256,6336,อำเภอวัดเพลง,LOCATION
256,6341,อำเภออัมพวา,LOCATION
256,6393,อำเภอวัดเพลง,LOCATION
256,6399,จังหวัดราชบุรี,LOCATION
256,6413,ตลาดน้ำสามอำเภอ,LOCATION
256,6423,อำเภอบางคนที,LOCATION
256,6432,อำเภออัมพวา จังหวัดสมุทรสงคราม,LOCATION
256,6443,อำเภอวัดเพลง จังหวัดราชบุรี,LOCATION
256,6462,คลองวัดประดู่,LOCATION
256,6504,ตลาดน้ำสามอำเภอ,LOCATION
256,6513,อำเภอวัดเพลง,LOCATION
256,6553,อำเภอวัดเพลง,LOCATION
256,6574,อำเภอวัดเพลง,LOCATION
256,6584,ถนนเพลินเพลง,LOCATION
256,6595,ถนนเพลินเพลง,LOCATION
256,6600,ตลาดน้ำสามอำเภอ,LOCATION
256,6614,อำเภอวัดเพลง,LOCATION
256,6633,ตลาดริมน้ำสามอำเภอ,LOCATION
256,6642,โรงเจยื่น เต๊กตั๊ว,LOCATION
256,6654,ตลาดน้ำ อำเภอวัดเพลง,LOCATION
256,6725,อำเภอวัดเพลง,LOCATION
256,6729,ตลาดเก่าปากคลองประดู่เส้นทางเสด็จประพาสต้น,LOCATION
256,6737,อำเภออัมพวา,LOCATION
256,6742,วัดแก้วเจริญ,LOCATION
256,6766,อำเภออัมพวา,LOCATION
256,6775,โรงเจยื่น เต๊กตั๊ว,LOCATION
256,6784,ตลาดอำเภอบางคนที,LOCATION
256,6808,ร้านลิ้นหุ้นซุ่นฮวด,LOCATION
256,6860,อัมพวา,LOCATION
256,6901,ตลาดน้ำสามอำเภอ,LOCATION
256,6908,อำเภออัมพวา,LOCATION
256,6925,อำเภออัมพวา,LOCATION
256,6953,กรุงเทพฯ,LOCATION
256,6954,กรุงเทพฯ,LOCATION
256,6958,จังหวัดราชบุรี,LOCATION
256,6982,อำเภออัมพวา,LOCATION
256,7081,อำเภออัมพวา,LOCATION
256,7105,ตลาดริมน้ำสามอำเภอ,LOCATION
256,7110,อำเภออัมพวา,LOCATION
256,7219,อำเภออัมพวา,LOCATION
256,7231,ตลาดริมน้ำสามอำเภอ,LOCATION
256,7250,ตลาดริมน้ำสามอำเภอ,LOCATION
256,7292,ตลาดอัมพวา,LOCATION
256,7295,ตลาดดำเนินสะดวก,LOCATION
256,7323,ตลาดน้ำสามอำเภอ อำเภอวัดเพลง,LOCATION
256,7331,อัมพวา,LOCATION
256,7333,บางคนที,LOCATION
256,7360,ตลาดริมน้ำสามอำเภอ,LOCATION
256,7373,กรุงเทพฯ,LOCATION
256,7397,ถนนคนเดินราชบุรี,LOCATION
256,7405,ตลาดเก่าโคยกี๊,LOCATION
256,7629,ราชบุรี,LOCATION
256,7671,ราชบุรี,LOCATION
257,7,สวนไทย พัทยา จ.ชลบุรี,LOCATION
257,27,ไทย,LOCATION
257,57,หมอชิตใหม่,LOCATION
257,74,สวนไทย,LOCATION
257,133,สวนไทจนได้,LOCATION
257,158,สวนไทย,LOCATION
257,185,ห้วยใหญ่,LOCATION
257,205,สวนไทย,LOCATION
257,298,สวนไทย,LOCATION
257,445,สวนไทย,LOCATION
257,468,สวนไทย,LOCATION
257,647,จังหวัดสุรินทร์,LOCATION
257,658,จังหวัดสุรินทร์,LOCATION
257,729,สวนไทย พัทยา จ.ชลบุรี,LOCATION
257,974,จังหวัดลำปาง,LOCATION
257,1196,สวนไทย พัทยา จังหวัดชลบุรี,LOCATION
257,1315,สวนไทย,LOCATION
257,1441,พัทยา,LOCATION
257,1458,เมืองไทย,LOCATION
258,95,Legend Siam Pattaya,LOCATION
258,112,เลเจนด์ สยาม,LOCATION
258,138,พัทยา,LOCATION
258,299,Legend Siam,LOCATION
258,381,Legend Siam,LOCATION
258,862,จตุรัสพระนคร,LOCATION
258,1083,ไทย,LOCATION
258,1465,ร้านละอองเงิน - ละอองทอง,LOCATION
258,1655,Legend Siam Pattaya,LOCATION
258,1663,ถนนสุขุมวิท หลักกิโลเมตรที่ 162 ต.นาจอมเทียน อ.สัตหีบ จ.ชลบุรี,LOCATION
258,1685,สวนนงนุช,LOCATION
258,1849,ท่าเลเจนด์สยาม,LOCATION
258,2363,วัดพระศรีสรรเพชญ์จำลอง,LOCATION
258,2653,ไทย,LOCATION
258,3467,Legend Siam,LOCATION
259,0,ทะเลแหวก ระยอง,LOCATION
259,5,ระยอง,LOCATION
259,14,ประเทศไทย,LOCATION
259,18,ระยอง,LOCATION
259,54,เกาะมันใน,LOCATION
259,61,เกาะมันกลาง,LOCATION
259,120,ระยอง,LOCATION
259,129,กรุงเทพ,LOCATION
259,136,พิษณุโลก,LOCATION
259,143,ทะเลแหวก,LOCATION
259,146,เกาะมันใน,LOCATION
259,177,ประเทศไทย,LOCATION
259,211,ทะเลแหวกของจังหวัดระยอง,LOCATION
259,221,ประเทศไทย,LOCATION
259,384,ทะเลแหวก,LOCATION
259,388,เกาะมันใน,LOCATION
259,393,เกาะมันกลาง,LOCATION
259,396,ศูนย์อนุรักษ์พันธุ์เต่าทะเล,LOCATION
259,428,ทะเลเเหวก,LOCATION
259,455,ทะเลแหวก,LOCATION
259,465,ทะเลแหวก,LOCATION
259,485,เกาะมันกลา,LOCATION
259,498,เกาะมันกลาง,LOCATION
259,502,เกาะมันกลาง,LOCATION
259,522,ศูนย์อนุรักษ์พันธุ์เต่าทะเล,LOCATION
259,562,ชายหาดแหลมเเม่พิมพ์,LOCATION
259,709,หาดทรายเเหลมเเม่พิมพ์,LOCATION
259,730,หาดทรายเเหลมเเม่พิมพ์,LOCATION
259,747,ทะเลเเหวก,LOCATION
260,35,จ.สมุทรสาคร,LOCATION
260,43,กทม.,LOCATION
260,61,สะพานสายรุ้ง ชายทะเลกาหลง จ.สมุทรสาคร,LOCATION
260,401,สะพานสายรุ้ง,LOCATION
260,413,จ.สมุทรสงคราม,LOCATION
260,482,สถานีแม่กลอง,LOCATION
260,506,สถานีแม่กลอง,LOCATION
260,590,แม่กลอง,LOCATION
260,747,สถานีแม่กลอง,LOCATION
260,794,สถานีแม่กลอง,LOCATION
260,825,อำเภออัมพวา ตาลพวา,LOCATION
260,893,ร้านตาลพวา,LOCATION
260,909,จังหวัดสมุทรสงคราม,LOCATION
260,1111,ระยอง,LOCATION
260,1113,ชลบุรี,LOCATION
260,1115,ราชบุรี,LOCATION
260,1142,วัดบางกุ้ง,LOCATION
260,1155,ศูนย์อนุรักษ์,LOCATION
260,1309,ศูนย์อนุรักษ์,LOCATION
260,1350,วัดพระคริสตหฤทัย วัดเพลง,LOCATION
260,1367,วัดพระคริสตหฤทัย วัดเพลง,LOCATION
260,1429,วัดพระคริสตหฤทัย วัดเพลง,LOCATION
260,1508,อัมพวา,LOCATION
260,1622,กทม.,LOCATION
260,1641,สมุทรสาคร,LOCATION
260,1643,สมุทรสงคราม,LOCATION
260,1648,สะพานแดง,LOCATION
260,1746,สะพานแดง,LOCATION
260,1750,กรุงเทพ,LOCATION
260,1785,จังหวัดสมุทรสงคราม,LOCATION
260,1802,กรุงเทพ,LOCATION
260,1856,เกาะช้าง,LOCATION
260,1908,จ.สุราษฎร์ธานี,LOCATION
260,1925,เกาะหมาก,LOCATION
260,1928,เกาะขาม,LOCATION
260,1936,ไทย,LOCATION
260,1971,เกาะเสม็ด,LOCATION
260,1997,Koh Sichang,LOCATION
260,2004,เกาะสีชัง,LOCATION
260,2040,ประเทศสิงคโปร์,LOCATION
260,2079,"น ค ร พ น ม""",LOCATION
260,2126,กาญจนบุรี,LOCATION
260,2130,ชายแดนประเทศพม่า,LOCATION
261,28,หัวหิน,LOCATION
261,162,กรุงเทพ,LOCATION
261,165,หัวหิน,LOCATION
261,836,กรุงเทพ,LOCATION
261,842,กรุงเทพ,LOCATION
261,1348,กรุงเทพ,LOCATION
262,0,พัทลุง,LOCATION
262,37,พัทลุง,LOCATION
262,69,เมืองหนังโนราห์ อู่นาข้าว,LOCATION
262,85,ทะเลสาบงาม,LOCATION
